"_id","_labels","date","dob","id","name","shortName","stage","year","_start","_end","_type","minute","minuteOn","penaltyScore","score","type"
"1244",":Person","","1974-11-18","507","Adaku Okoroafor","","","",,,,,,,,
"1245",":Person","","1974-10-01","498","Omo-Love Branch","","","",,,,,,,,
"1246",":Person","","1974-05-04","504","Nkechi Mbilitam","","","",,,,,,,,
"1247",":Person","","1973-06-18","508","Ngozi Uche","","","",,,,,,,,
"1248",":Person","","1974-01-17","499","Phoebe Ebimiekumo","","","",,,,,,,,
"1249",":Person","","1974-12-22","181247","Louisa Akpagu","","","",,,,,,,,
"1250",":Person","","1973-10-10","506","Diana Nwaiwu","","","",,,,,,,,
"1251",":Person","","1975-05-27","505","Ann Mukoro","","","",,,,,,,,
"1252",":Person","","1900-01-01","63563","Hamilton Paul","","","",,,,,,,,
"1253",":Squad","","","USA in 1995","","","","",,,,,,,,
"1254",":Person","","1941-08-31","286448","Hamilton Paul","","","",,,,,,,,
"1255",":Person","","1974-04-17","622","Thori Staples Bryan","","","",,,,,,,,
"1256",":Person","","1976-02-08","613","Holly Manthei","","","",,,,,,,,
"1257",":Person","","1975-03-24","611","Debbie Keller","","","",,,,,,,,
"1258",":Person","","1972-06-07","616","Sarah Rafanelli","","","",,,,,,,,
"1259",":Person","","1969-06-04","605","Linda Hamilton","","","",,,,,,,,
"1260",":Person","","1965-01-09","603","Carin Gabarra","","","",,,,,,,,
"1261",":Person","","1974-09-05","181259","Jennifer Lalor","","","",,,,,,,,
"1262",":Person","","1970-06-15","601","Amanda Cromwell","","","",,,,,,,,
"1263",":Person","","1965-06-04","606","Mary Harvey","","","",,,,,,,,
"1264",":Squad","","","Brazil in 1991","","","","",,,,,,,,
"1265",":Person","","1964-05-02","337","Rosa Lima","","","",,,,,,,,
"1266",":Person","","1962-08-22","351","Marcia Silva","","","",,,,,,,,
"1267",":Person","","1964-03-12","352","Marilza Silva","","","",,,,,,,,
"1268",":Person","","1968-12-26","355","Adriana","","","",,,,,,,,
"1269",":Person","","1965-05-04","181235","Miriam","","","",,,,,,,,
"1270",":Person","","1968-10-23","349","Doralice","","","",,,,,,,,
"1271",":Person","","1964-04-01","344","Rosangela Rocha","","","",,,,,,,,
"1272",":Person","","1964-04-01","336","Maria Lucia Lima","","","",,,,,,,,
"1273",":Squad","","","Germany in 1991","","","","",,,,,,,,
"1274",":Person","","1900-01-01","183187","Pires Fernando","","","",,,,,,,,
"1275",":Person","","1964-02-25","442","Marion Isbert","","","",,,,,,,,
"1276",":Person","","1966-12-25","453","Britta Unsleber","","","",,,,,,,,
"1277",":Person","","1968-08-13","448","Jutta Nardenbach","","","",,,,,,,,
"1278",":Person","","1966-09-27","444","Frauke Kuhlmann","","","",,,,,,,,
"1279",":Person","","1971-09-21","455","Beate Wendt","","","",,,,,,,,
"1280",":Person","","1967-04-01","454","Elke Walther","","","",,,,,,,,
"1281",":Person","","1965-01-14","434","Roswitha Bindl","","","",,,,,,,,
"1282",":Person","","1961-03-20","436","Petra Damm","","","",,,,,,,,
"1283",":Person","","1965-01-21","450","Christine Paul","","","",,,,,,,,
"1284",":Person","","1970-05-23","167334","Gudrun Gottschlich","","","",,,,,,,,
"1285",":Person","","1973-04-12","441","Sandra Hengst","","","",,,,,,,,
"1286",":Person","","1972-04-10","443","Michaela Kubat","","","",,,,,,,,
"1287",":Squad","","","New Zealand in 1991","","","","",,,,,,,,
"1288",":Person","","1963-11-13","541","Leslie King","","","",,,,,,,,
"1289",":Person","","1967-03-05","544","Jocelyn Parr","","","",,,,,,,,
"1290",":Person","","1969-01-10","537","Cinnamon Chaney","","","",,,,,,,,
"1291",":Person","","1960-10-11","545","Lynley Pedruco","","","",,,,,,,,
"1292",":Person","","1963-06-12","546","Deborah Pullen","","","",,,,,,,,
"1293",":Person","","1961-09-20","547","Lorraine Taylor","","","",,,,,,,,
"1294",":Person","","1961-12-07","540","Maureen Jacobson","","","",,,,,,,,
"1295",":Person","","1967-07-17","548","Monique Van De Elzen","","","",,,,,,,,
"1296",":Person","","1966-02-27","535","Donna Baker","","","",,,,,,,,
"1297",":Person","","1971-02-16","538","Amanda Crawford","","","",,,,,,,,
"1298",":Person","","1965-04-01","536","Julia Campbell","","","",,,,,,,,
"1299",":Person","","1961-05-10","543","Kim Nye","","","",,,,,,,,
"1300",":Person","","1965-03-03","181248","Maria George","","","",,,,,,,,
"1301",":Person","","1970-09-01","542","Terry Mccahill","","","",,,,,,,,
"1302",":Person","","1955-06-18","181249","Vivienne Robertson","","","",,,,,,,,
"1303",":Person","","1963-12-01","534","Lynne Warring","","","",,,,,,,,
"1304",":Person","","1951-09-27","181250","Anne Smith","","","",,,,,,,,
"1305",":Squad","","","China PR in 1991","","","","",,,,,,,,
"1306",":Person","","1900-01-01","36078","Boardman Dave","","","",,,,,,,,
"1307",":Person","","1969-11-26","181228","Chen Xia","","","",,,,,,,,
"1308",":Person","","1969-03-03","377","Ma Li","","","",,,,,,,,
"1309",":Person","","1965-06-28","376","Li Xiufu","","","",,,,,,,,
"1310",":Person","","1969-01-19","385","Wu Weiying","","","",,,,,,,,
"1311",":Person","","1972-08-06","386","Zhang Yan","","","",,,,,,,,
"1312",":Person","","1969-03-20","181229","Zhang Hongdong","","","",,,,,,,,
"1313",":Person","","1974-11-20","390","Zhu Tao","","","",,,,,,,,
"1314",":Person","","1968-01-03","181230","Li Sa","","","",,,,,,,,
"1315",":Squad","","","Japan in 1991","","","","",,,,,,,,
"1316",":Person","","1944-11-18","183180","Shang Ruihua","","","",,,,,,,,
"1317",":Person","","1957-01-21","483","Masae Suzuki","","","",,,,,,,,
"1318",":Person","","1964-11-16","473","Midori Honda","","","",,,,,,,,
"1319",":Person","","1970-07-02","181251","Yumi Watanabe","","","",,,,,,,,
"1320",":Person","","1964-06-28","474","Mayumi Kaji","","","",,,,,,,,
"1321",":Person","","1966-07-25","486","Sayuri Yamaguchi","","","",,,,,,,,
"1322",":Person","","1969-04-17","181252","Yoko Takahagi","","","",,,,,,,,
"1323",":Person","","1966-10-26","477","Michiko Matsuda","","","",,,,,,,,
"1324",":Person","","1970-05-08","476","Kyoko Kuroda","","","",,,,,,,,
"1325",":Person","","1970-11-06","485","Takako Tezuka","","","",,,,,,,,
"1326",":Person","","1970-07-22","478","Yuriko Mizuma","","","",,,,,,,,
"1327",":Squad","","","Sweden in 1991","","","","",,,,,,,,
"1328",":Person","","1963-05-02","558","Anette Hansson","","","",,,,,,,,
"1329",":Person","","1969-04-24","556","Camilla Fors","","","",,,,,,,,
"1330",":Person","","1968-09-15","577","Malin Swedberg","","","",,,,,,,,
"1331",":Person","","1965-07-09","561","Helen Johansson","","","",,,,,,,,
"1332",":Person","","1966-02-23","574","Ing-Marie Olsson","","","",,,,,,,,
"1333",":Person","","1967-08-31","554","Marie Ewrelius","","","",,,,,,,,
"1334",":Person","","1969-01-20","557","Camilla Svensson-Gustafsson","","","",,,,,,,,
"1335",":Person","","1965-07-09","562","Ingrid Johansson","","","",,,,,,,,
"1336",":Person","","1963-12-04","566","Marie Karlsson","","","",,,,,,,,
"1337",":Person","","1969-02-19","567","Pernilla Larsson","","","",,,,,,,,
"1338",":Squad","","","Norway in 1991","","","","",,,,,,,,
"1339",":Person","","1943-09-05","36764","Paijkull Gunilla","","","",,,,,,,,
"1340",":Person","","1971-08-03","533","Cathrine Zaborowski","","","",,,,,,,,
"1341",":Person","","1969-12-06","163236","Trine Stenberg","","","",,,,,,,,
"1342",":Person","","1960-03-21","39548","Gunn Lisbeth Nyborg","","","",,,,,,,,
"1343",":Person","","1966-07-23","517","Birthe Hegstad","","","",,,,,,,,
"1344",":Person","","1964-10-21","531","Liv Straedet","","","",,,,,,,,
"1345",":Person","","1970-01-25","519","Margunn Humlestol","","","",,,,,,,,
"1346",":Person","","1971-10-02","520","Anette Igland","","","",,,,,,,,
"1347",":Person","","1968-11-26","528","Ellen Scheel","","","",,,,,,,,
"1348",":Person","","1967-08-17","164585","Hilde Stromsvold","","","",,,,,,,,
"1349",":Squad","","","Denmark in 1991","","","","",,,,,,,,
"1350",":Person","","1967-07-02","413","Karina Sefron","","","",,,,,,,,
"1351",":Person","","1963-10-06","399","Jannie Hansen","","","",,,,,,,,
"1352",":Person","","1967-08-10","407","Bonny Madsen","","","",,,,,,,,
"1353",":Person","","1963-10-08","164220","Helle Rotboll","","","",,,,,,,,
"1354",":Person","","1964-06-15","410","Mette Nielsen","","","",,,,,,,,
"1355",":Person","","1962-12-24","406","Susan Mackensie","","","",,,,,,,,
"1356",":Person","","1970-11-21","411","Hanne Nissen","","","",,,,,,,,
"1357",":Person","","1971-07-25","414","Irene Stelling","","","",,,,,,,,
"1358",":Person","","1968-08-30","415","Annette Thychosen","","","",,,,,,,,
"1359",":Person","","1970-01-14","403","Marianne Jensen","","","",,,,,,,,
"1360",":Person","","1961-09-21","166711","Gitte Hansen","","","",,,,,,,,
"1361",":Person","","1968-05-21","392","Lotte Bagge","","","",,,,,,,,
"1362",":Squad","","","Nigeria in 1991","","","","",,,,,,,,
"1363",":Person","","1971-12-25","497","Chioma Ajunwa","","","",,,,,,,,
"1364",":Person","","1974-05-24","502","Gift Showemimo","","","",,,,,,,,
"1365",":Person","","1974-05-29","181245","Lydia Koyonda","","","",,,,,,,,
"1366",":Person","","1958-09-27","500","Edith Eluma","","","",,,,,,,,
"1367",":Person","","1975-02-12","509","Rachael Yamala","","","",,,,,,,,
"1368",":Squad","","","USA in 1991","","","","",,,,,,,,
"1369",":Person","","1946-06-15","36077","Bonfrere Jo","","","",,,,,,,,
"1370",":Person","","1968-02-20","609","Shannon Higgins","","","",,,,,,,,
"1371",":Person","","1966-03-20","608","Lori Henry","","","",,,,,,,,
"1372",":Person","","1967-05-05","190392","Tracey Leone","","","",,,,,,,,
"1373",":Person","","1965-01-09","610","Carin Jennings","","","",,,,,,,,
"1374",":Person","","1966-12-25","604","Wendy Gebauer","","","",,,,,,,,
"1375",":Person","","1966-05-27","597","Debbie Belkin","","","",,,,,,,,
"1376",":Person","","1965-10-25","182410","Amy Allmann","","","",,,,,,,,
"1377",":Person","","1964-08-12","182411","Kimberlee Maslin Kammerdeiner","","","",,,,,,,,
"1378",":Squad","","","Chinese Taipei in 1991","","","","",,,,,,,,
"1379",":Person","","1951-04-09","28954","Dorrance Anson","","","",,,,,,,,
"1380",":Person","","1970-05-23","583","Hong Li Chyn","","","",,,,,,,,
"1381",":Person","","1972-11-28","591","Liu Hsiu Mei","","","",,,,,,,,
"1382",":Person","","1971-03-13","581","Chen Shwu Ju","","","",,,,,,,,
"1383",":Person","","1965-03-02","592","Lo Chu Yin","","","",,,,,,,,
"1384",":Person","","1973-12-12","181233","Chen Hsiu Lin","","","",,,,,,,,
"1385",":Person","","1963-08-16","582","Chou Tai Ying","","","",,,,,,,,
"1386",":Person","","1974-01-11","589","Lin Mei Chun","","","",,,,,,,,
"1387",":Person","","1969-02-10","593","Shieh Su Jean","","","",,,,,,,,
"1388",":Person","","1970-07-21","595","Wu Su Ching","","","",,,,,,,,
"1389",":Person","","1971-02-17","585","Huang Yu Chuan","","","",,,,,,,,
"1390",":Person","","1969-01-07","584","Hsu Chia Cheng","","","",,,,,,,,
"1391",":Person","","1973-11-22","587","Lan Lan Fen","","","",,,,,,,,
"1392",":Person","","1972-10-31","181234","Lin Chao Chun","","","",,,,,,,,
"1393",":Person","","1973-09-14","586","Ko Chiao Lin","","","",,,,,,,,
"1394",":Person","","1974-09-26","594","Wu Min Hsun","","","",,,,,,,,
"1395",":Person","","1974-08-19","580","Chen Shu Chin","","","",,,,,,,,
"1396",":Person","","1972-02-27","590","Lin Mei Jih","","","",,,,,,,,
"1397",":Person","","1973-10-06","588","Lin Hui Fang","","","",,,,,,,,
"1398",":Squad","","","Italy in 1991","","","","",,,,,,,,
"1399",":Person","","1900-01-01","183186","Tsu-Pin Chong","","","",,,,,,,,
"1400",":Person","","1970-10-10","457","Stefania Antonini","","","",,,,,,,,
"1401",":Person","","1961-01-31","459","Paola Bonato","","","",,,,,,,,
"1402",":Person","","1969-01-12","460","Marina Cordenons","","","",,,,,,,,
"1403",":Person","","1964-04-27","465","Maria Mariotti","","","",,,,,,,,
"1404",":Person","","1968-04-16","470","Raffaella Saimaso","","","",,,,,,,,
"1405",":Person","","1957-09-12","463","Maura Furlotti","","","",,,,,,,,
"1406",":Person","","1959-02-20","462","Feriana Ferraguzzi","","","",,,,,,,,
"1407",":Person","","1964-11-07","466","Adele Marsiletti","","","",,,,,,,,
"1408",":Person","","1966-06-12","464","Emma Iozzelli","","","",,,,,,,,
"1409",":Person","","1963-09-03","458","Elisabetta Bavagnoli","","","",,,,,,,,
"1410",":Person","","1962-10-21","467","Anna Mega","","","",,,,,,,,
"1411",":Person","","1967-10-01","461","Fabiana Correra","","","",,,,,,,,
"1412",":Person","","1969-04-17","469","Nausica Pedersoli","","","",,,,,,,,
"1413",":Squad","","","Brazil in 2015","","","","",,,,,,,,
"1414",":Person","","1900-01-01","36076","Guenza Sergio","","","",,,,,,,,
"1415",":Person","","1987-07-24","255070","Luciana","","","",,,,,,,,
"1416",":Person","","1987-04-21","251055","Monica","","","",,,,,,,,
"1417",":Person","","1988-08-18","296534","Rafaela","","","",,,,,,,,
"1418",":Person","","1995-05-01","321158","Andressa","","","",,,,,,,,
"1419",":Person","","1987-10-10","215194","Tamires","","","",,,,,,,,
"1420",":Person","","1988-12-17","387316","Thaisa","","","",,,,,,,,
"1421",":Person","","1992-11-10","322662","Andressa Alves","","","",,,,,,,,
"1422",":Person","","1991-02-06","322664","Poliana","","","",,,,,,,,
"1423",":Person","","1991-03-19","387341","Gessica","","","",,,,,,,,
"1424",":Person","","1992-05-09","357683","Tayla","","","",,,,,,,,
"1425",":Person","","1991-06-18","296322","Rafaelle","","","",,,,,,,,
"1426",":Person","","1991-03-21","296327","Raquel Fernandes","","","",,,,,,,,
"1427",":Person","","1985-02-28","330066","Gabriela","","","",,,,,,,,
"1428",":Person","","1990-01-11","387319","Darlene","","","",,,,,,,,
"1429",":Person","","1994-08-13","321160","Leticia","","","",,,,,,,,
"1430",":Squad","","","Thailand in 2015","","","","",,,,,,,,
"1431",":Person","","1956-08-21","382834","Vadao","","","",,,,,,,,
"1432",":Person","","1990-02-16","262407","Waraporn Boonsing","","","",,,,,,,,
"1433",":Person","","1988-02-03","262409","Darut Changplook","","","",,,,,,,,
"1434",":Person","","1992-03-15","387002","Natthakarn Chinwong","","","",,,,,,,,
"1435",":Person","","1986-02-04","227262","Duangnapa Sritala","","","",,,,,,,,
"1436",":Person","","1992-01-26","387003","Ainon Phancha","","","",,,,,,,,
"1437",":Person","","1988-09-20","227280","Pikul Khueanpet","","","",,,,,,,,
"1438",":Person","","1994-01-22","387007","Silawan Intamee","","","",,,,,,,,
"1439",":Person","","1987-05-11","227259","Naphat Seesraum","","","",,,,,,,,
"1440",":Person","","1990-12-13","387009","Warunee Phetwiset","","","",,,,,,,,
"1441",":Person","","1988-05-06","262413","Sunisa Srangthaisong","","","",,,,,,,,
"1442",":Person","","1995-02-02","387010","Alisa Rukpinij","","","",,,,,,,,
"1443",":Person","","1991-07-07","387011","Rattikan Thongsombut","","","",,,,,,,,
"1444",":Person","","1988-06-12","227264","Orathai Srimanee","","","",,,,,,,,
"1445",":Person","","1989-06-19","262415","Thanatta Chawong","","","",,,,,,,,
"1446",":Person","","1991-06-09","387012","Nattaya Duanjanthuek","","","",,,,,,,,
"1447",":Person","","1991-05-16","348414","Khwanrudi Saengchan","","","",,,,,,,,
"1448",":Person","","1986-02-14","200458","Anootsara Maijarern","","","",,,,,,,,
"1449",":Person","","1993-09-10","387014","Yada Sengyong","","","",,,,,,,,
"1450",":Person","","1992-12-15","387015","Taneekarn Dangda","","","",,,,,,,,
"1451",":Person","","1987-06-25","387016","Wilaiporn Boothduang","","","",,,,,,,,
"1452",":Person","","1986-09-21","339794","Kanjana Sung-Ngoen","","","",,,,,,,,
"1453",":Person","","1987-11-24","387017","Sukanya Chor.Charoenying","","","",,,,,,,,
"1454",":Person","","1990-01-18","387018","Nisa Romyen","","","",,,,,,,,
"1455",":Squad","","","France in 2015","","","","",,,,,,,,
"1456",":Person","","1972-01-01","341873","Srathongvian Nuengrutai","","","",,,,,,,,
"1457",":Person","","1986-05-18","237680","Sabrina Delannoy","","","",,,,,,,,
"1458",":Person","","1989-09-28","254965","Amandine Henry","","","",,,,,,,,
"1459",":Person","","1991-07-31","301151","Kenza Dali","","","",,,,,,,,
"1460",":Person","","1987-09-29","237686","Jessica Houara","","","",,,,,,,,
"1461",":Person","","1994-06-18","381298","Claire Lavogez","","","",,,,,,,,
"1462",":Person","","1995-04-01","358573","Kadidiatou Diani","","","",,,,,,,,
"1463",":Person","","1986-10-17","190236","Sarah Bouhaddi","","","",,,,,,,,
"1464",":Person","","1995-02-26","358667","Griedge Mbock Bathy","","","",,,,,,,,
"1465",":Person","","1992-02-15","300658","Annaig Butel","","","",,,,,,,,
"1466",":Person","","1990-05-30","302298","Meline Gerard","","","",,,,,,,,
"1467",":Person","","1993-01-25","387218","Amel Majri","","","",,,,,,,,
"1468",":Person","","1990-01-13","302750","Kheira Hamraoui","","","",,,,,,,,
"1469",":Squad","","","Colombia in 2015","","","","",,,,,,,,
"1470",":Person","","1954-01-13","69342","Bergeroo Philippe","","","",,,,,,,,
"1471",":Person","","1994-01-11","301286","Stefany Castano","","","",,,,,,,,
"1472",":Person","","1995-03-08","358924","Carolina Arbelaez","","","",,,,,,,,
"1473",":Person","","1994-05-19","387186","Lina Granados","","","",,,,,,,,
"1474",":Person","","1989-10-01","266406","Mildrey Pineda","","","",,,,,,,,
"1475",":Person","","1993-09-01","387181","Angela Clavijo","","","",,,,,,,,
"1476",":Person","","1990-09-02","322716","Carolina Arias","","","",,,,,,,,
"1477",":Person","","1991-09-27","387183","Yisela Cuesta","","","",,,,,,,,
"1478",":Person","","1996-05-16","358920","Leicy Santos","","","",,,,,,,,
"1479",":Person","","1992-03-05","296353","Laura Cosme","","","",,,,,,,,
"1480",":Person","","1994-06-16","387182","Isabella Echeverri","","","",,,,,,,,
"1481",":Person","","1994-11-08","324728","Catalina Perez","","","",,,,,,,,
"1482",":Person","","1995-08-29","387184","Manuela Gonzalez","","","",,,,,,,,
"1483",":Squad","","","Germany in 2015","","","","",,,,,,,,
"1484",":Person","","1978-09-19","359103","Taborda Fabian","","","",,,,,,,,
"1485",":Person","","1992-09-29","301381","Leonie Maier","","","",,,,,,,,
"1486",":Person","","1996-04-10","358754","Pauline Bremer","","","",,,,,,,,
"1487",":Person","","1993-09-11","325669","Lena Lotzen","","","",,,,,,,,
"1488",":Person","","1992-04-18","300502","Dzsenifer Marozsan","","","",,,,,,,,
"1489",":Person","","1993-02-24","325665","Jennifer Cramer","","","",,,,,,,,
"1490",":Person","","1994-04-14","325668","Melanie Leupolz","","","",,,,,,,,
"1491",":Person","","1989-09-08","296662","Josephine Henning","","","",,,,,,,,
"1492",":Person","","1994-02-05","325672","Lena Petermann","","","",,,,,,,,
"1493",":Person","","1992-10-14","324474","Laura Benkarth","","","",,,,,,,,
"1494",":Person","","1991-12-14","300506","Tabea Kemme","","","",,,,,,,,
"1495",":Person","","1995-02-15","358757","Sara Daebritz","","","",,,,,,,,
"1496",":Squad","","","Mexico in 2015","","","","",,,,,,,,
"1497",":Person","","1993-01-28","323164","Christina Murillo","","","",,,,,,,,
"1498",":Person","","1992-08-18","321004","Valeria Miranda","","","",,,,,,,,
"1499",":Person","","1983-08-09","211057","Jennifer Ruiz","","","",,,,,,,,
"1500",":Person","","1995-06-05","359101","Greta Espinoza","","","",,,,,,,,
"1501",":Person","","1992-07-29","324671","Arianna Romero","","","",,,,,,,,
"1502",":Person","","1992-06-25","321003","Bianca Sierra","","","",,,,,,,,
"1503",":Person","","1994-07-31","326224","Amanda Perez","","","",,,,,,,,
"1504",":Person","","1990-06-24","324680","Renae Cuellar","","","",,,,,,,,
"1505",":Person","","1996-02-20","387196","Maria Sanchez","","","",,,,,,,,
"1506",":Person","","1991-03-10","302766","Anisa Guajardo","","","",,,,,,,,
"1507",":Person","","1994-02-02","323165","Fabiola Ibarra","","","",,,,,,,,
"1508",":Person","","1998-06-09","377861","Emily Alvarado","","","",,,,,,,,
"1509",":Squad","","","New Zealand in 2015","","","","",,,,,,,,
"1510",":Person","","1993-06-17","355896","Rebekah Stott","","","",,,,,,,,
"1511",":Person","","1996-07-20","358262","Jasmine Pereira","","","",,,,,,,,
"1512",":Person","","1996-06-04","358260","Meikayla Moore","","","",,,,,,,,
"1513",":Person","","1995-04-22","358189","Catherine Bott","","","",,,,,,,,
"1514",":Person","","1994-11-23","323191","Evie Millynn","","","",,,,,,,,
"1515",":Person","","1997-04-30","358194","Daisy Cleverley","","","",,,,,,,,
"1516",":Person","","1975-08-22","354566","Rebecca Rolls","","","",,,,,,,,
"1517",":Person","","1980-11-29","387072","Cushla Lichtwark","","","",,,,,,,,
"1518",":Squad","","","China PR in 2015","","","","",,,,,,,,
"1519",":Person","","1975-10-27","276037","Readings Tony","","","",,,,,,,,
"1520",":Person","","1990-09-30","301612","Zhang Yue","","","",,,,,,,,
"1521",":Person","","1992-03-16","357313","Liu Shanshan","","","",,,,,,,,
"1522",":Person","","1989-01-19","302660","Pang Fengyue","","","",,,,,,,,
"1523",":Person","","1990-06-08","386980","Li Jiayue","","","",,,,,,,,
"1524",":Person","","1993-02-26","357266","Wu Haiyan","","","",,,,,,,,
"1525",":Person","","1991-09-16","386981","Xu Yanlu","","","",,,,,,,,
"1526",":Person","","1989-03-06","298723","Ma Jun","","","",,,,,,,,
"1527",":Person","","1990-01-27","386979","Wang Shanshan","","","",,,,,,,,
"1528",":Person","","1993-01-07","357262","Li Ying","","","",,,,,,,,
"1529",":Person","","1995-01-23","357314","Wang Shuang","","","",,,,,,,,
"1530",":Person","","1990-03-22","386983","Wang Fei","","","",,,,,,,,
"1531",":Person","","1995-03-16","358281","Tang Jiali","","","",,,,,,,,
"1532",":Person","","1991-08-02","386985","Zhao Rong","","","",,,,,,,,
"1533",":Person","","1995-09-22","358955","Lei Jiahui","","","",,,,,,,,
"1534",":Person","","1991-05-26","298539","Lou Jiahui","","","",,,,,,,,
"1535",":Person","","1990-11-28","298538","Gu Yasha","","","",,,,,,,,
"1536",":Person","","1989-12-20","302573","Han Peng","","","",,,,,,,,
"1537",":Person","","1994-07-17","381421","Tan Ruyin","","","",,,,,,,,
"1538",":Person","","1989-01-17","298729","Zhang Rui","","","",,,,,,,,
"1539",":Person","","1991-11-28","386986","Wang Lisi","","","",,,,,,,,
"1540",":Person","","1991-09-18","386989","Zhao Lina","","","",,,,,,,,
"1541",":Person","","1988-12-19","386987","Ren Guixin","","","",,,,,,,,
"1542",":Squad","","","Ecuador in 2015","","","","",,,,,,,,
"1543",":Person","","1976-12-27","193841","Hao Wei","","","",,,,,,,,
"1544",":Person","","1991-01-06","387302","Shirley Berruz","","","",,,,,,,,
"1545",":Person","","1991-02-16","387317","Katherine Ortiz","","","",,,,,,,,
"1546",":Person","","1985-07-06","199442","Nancy Aguilar","","","",,,,,,,,
"1547",":Person","","1981-12-07","387334","Merly Zambrano","","","",,,,,,,,
"1548",":Person","","1992-08-22","387318","Mayra Olvera","","","",,,,,,,,
"1549",":Person","","1996-07-14","383937","Angie Ponce","","","",,,,,,,,
"1550",":Person","","1991-11-24","387328","Ingrid Rodriguez","","","",,,,,,,,
"1551",":Person","","1992-08-04","387326","Erika Vasquez","","","",,,,,,,,
"1552",":Person","","1993-05-19","387329","Giannina Lattanzio","","","",,,,,,,,
"1553",":Person","","1994-12-21","387335","Ambar Torres","","","",,,,,,,,
"1554",":Person","","1988-07-05","199456","Monica Quinteros","","","",,,,,,,,
"1555",":Person","","1989-05-05","387303","Irene Tobar","","","",,,,,,,,
"1556",":Person","","1989-08-07","266302","Madelin Riera","","","",,,,,,,,
"1557",":Person","","1987-07-23","387330","Carina Caicedo","","","",,,,,,,,
"1558",":Person","","1991-02-16","387336","Ana Palacios","","","",,,,,,,,
"1559",":Person","","1992-03-19","387331","Ligia Moreira","","","",,,,,,,,
"1560",":Person","","1995-08-11","387338","Alexandra Salvador","","","",,,,,,,,
"1561",":Person","","1995-04-04","383938","Adriana Barre","","","",,,,,,,,
"1562",":Person","","1998-11-07","387332","Kerlly Real","","","",,,,,,,,
"1563",":Person","","1988-01-14","384266","Denise Pesantes","","","",,,,,,,,
"1564",":Person","","1988-12-04","266333","Mabel Velarde","","","",,,,,,,,
"1565",":Person","","1993-04-10","387313","Andrea Vera","","","",,,,,,,,
"1566",":Person","","1996-03-06","387339","Mariela Jacome","","","",,,,,,,,
"1567",":Squad","","","Japan in 2015","","","","",,,,,,,,
"1568",":Person","","1989-02-05","376095","Arauz Vanessa","","","",,,,,,,,
"1569",":Person","","1990-10-05","302776","Yuika Sugasawa","","","",,,,,,,,
"1570",":Person","","1987-11-01","298744","Saori Ariyoshi","","","",,,,,,,,
"1571",":Person","","1989-05-17","301692","Yuri Kawamura","","","",,,,,,,,
"1572",":Person","","1990-12-20","301698","Erina Yamane","","","",,,,,,,,
"1573",":Person","","1989-01-24","298750","Asano Nagasato","","","",,,,,,,,
"1574",":Person","","1988-12-17","386673","Kana Kitahara","","","",,,,,,,,
"1575",":Squad","","","Sweden in 2015","","","","",,,,,,,,
"1576",":Person","","1988-12-19","356433","Emma Berglund","","","",,,,,,,,
"1577",":Person","","1989-07-29","298807","Kosovare Asllani","","","",,,,,,,,
"1578",":Person","","1990-02-13","321273","Jenny Hjohlman","","","",,,,,,,,
"1579",":Person","","1991-08-13","321269","Hilda Carlen","","","",,,,,,,,
"1580",":Person","","1994-01-03","386882","Malin Diaz Pettersson","","","",,,,,,,,
"1581",":Person","","1993-01-17","324571","Amanda Ilestedt","","","",,,,,,,,
"1582",":Person","","1992-01-30","324597","Jessica Samuelsson","","","",,,,,,,,
"1583",":Person","","1989-06-26","356448","Emma Lund","","","",,,,,,,,
"1584",":Person","","1990-02-11","321267","Emilia Appelqvist","","","",,,,,,,,
"1585",":Person","","1982-07-29","267260","Carola Soberg","","","",,,,,,,,
"1586",":Person","","1991-03-11","321281","Olivia Schough","","","",,,,,,,,
"1587",":Person","","1993-05-11","324596","Elin Rubensson","","","",,,,,,,,
"1588",":Squad","","","Korea Republic in 2015","","","","",,,,,,,,
"1589",":Person","","1985-01-16","201400","Jun Minkyung","","","",,,,,,,,
"1590",":Person","","1988-08-18","387207","Lee Eunmi","","","",,,,,,,,
"1591",":Person","","1990-11-27","321192","Lim Seonjoo","","","",,,,,,,,
"1592",":Person","","1989-04-15","387204","Shim Seoyeon","","","",,,,,,,,
"1593",":Person","","1988-12-07","387141","Kim Doyeon","","","",,,,,,,,
"1594",":Person","","1987-10-06","387210","Hwang Boram","","","",,,,,,,,
"1595",":Person","","1988-09-14","221508","Jeon Gaeul","","","",,,,,,,,
"1596",":Person","","1988-06-24","387209","Cho Sohyun","","","",,,,,,,,
"1597",":Person","","1991-02-21","300735","Ji Soyun","","","",,,,,,,,
"1598",":Person","","1990-01-06","387208","Jung Seolbin","","","",,,,,,,,
"1599",":Person","","1988-04-15","221511","Yoo Younga","","","",,,,,,,,
"1600",":Person","","1988-03-07","218170","Kwon Hahnul","","","",,,,,,,,
"1601",":Person","","1990-09-07","387203","Song Suran","","","",,,,,,,,
"1602",":Person","","1991-03-21","300736","Park Heeyoung","","","",,,,,,,,
"1603",":Person","","1991-10-05","324499","Kang Yumi","","","",,,,,,,,
"1604",":Person","","1995-02-26","357394","Kim Hyeyeong","","","",,,,,,,,
"1605",":Person","","1989-08-30","387199","Kim Sooyun","","","",,,,,,,,
"1606",":Person","","1990-06-25","321968","Kim Hyeri","","","",,,,,,,,
